log_likelihood,gamma,forget_rate,choice_parameter,noise_mu,noise_sigma-11238.34871,0.50000,0.01000,1.00000,0.00000,0.10000
-11238.73463,0.50000,0.01000,1.00000,0.00000,0.50000
-11228.62671,0.50000,0.01000,2.00000,0.00000,0.10000
-11211.31234,0.50000,0.01000,2.00000,0.00000,0.50000
-11239.76522,0.50000,0.02034,1.00000,0.00000,0.10000
-11248.46548,0.50000,0.02034,1.00000,0.00000,0.50000
-11229.48169,0.50000,0.02034,2.00000,0.00000,0.10000
-11227.72069,0.50000,0.02034,2.00000,0.00000,0.50000
-11239.68072,0.50000,0.04137,1.00000,0.00000,0.10000
-11233.73222,0.50000,0.04137,1.00000,0.00000,0.50000
-11221.63116,0.50000,0.04137,2.00000,0.00000,0.10000
-11229.82685,0.50000,0.04137,2.00000,0.00000,0.50000
-11239.40973,0.50000,0.08414,1.00000,0.00000,0.10000
-11240.92182,0.50000,0.08414,1.00000,0.00000,0.50000
-11221.53193,0.50000,0.08414,2.00000,0.00000,0.10000
-11204.02914,0.50000,0.08414,2.00000,0.00000,0.50000
-11217.20437,0.50000,0.17113,1.00000,0.00000,0.10000
-11214.14764,0.50000,0.17113,1.00000,0.00000,0.50000
-11210.32221,0.50000,0.17113,2.00000,0.00000,0.10000
-11204.17627,0.50000,0.17113,2.00000,0.00000,0.50000
-10882.27925,0.50000,0.34807,1.00000,0.00000,0.10000
-10881.51972,0.50000,0.34807,1.00000,0.00000,0.50000
-10913.65849,0.50000,0.34807,2.00000,0.00000,0.10000
-10861.33470,0.50000,0.34807,2.00000,0.00000,0.50000
-9781.15555,0.50000,0.70795,1.00000,0.00000,0.10000
-9739.75280,0.50000,0.70795,1.00000,0.00000,0.50000
-9871.42751,0.50000,0.70795,2.00000,0.00000,0.10000
-9621.53073,0.50000,0.70795,2.00000,0.00000,0.50000
-10946.59346,1.00000,0.01000,1.00000,0.00000,0.10000
-10978.99322,1.00000,0.01000,1.00000,0.00000,0.50000
-10916.89617,1.00000,0.01000,2.00000,0.00000,0.10000
-10933.29381,1.00000,0.01000,2.00000,0.00000,0.50000
-10947.23331,1.00000,0.02034,1.00000,0.00000,0.10000
-10954.50343,1.00000,0.02034,1.00000,0.00000,0.50000
-10920.47019,1.00000,0.02034,2.00000,0.00000,0.10000
-10914.86660,1.00000,0.02034,2.00000,0.00000,0.50000
-10949.15105,1.00000,0.04137,1.00000,0.00000,0.10000
-10969.19122,1.00000,0.04137,1.00000,0.00000,0.50000
-10922.64195,1.00000,0.04137,2.00000,0.00000,0.10000
-10913.80879,1.00000,0.04137,2.00000,0.00000,0.50000
-10953.16010,1.00000,0.08414,1.00000,0.00000,0.10000
-10967.64422,1.00000,0.08414,1.00000,0.00000,0.50000
-10921.12645,1.00000,0.08414,2.00000,0.00000,0.10000
-10903.32584,1.00000,0.08414,2.00000,0.00000,0.50000
-10913.74215,1.00000,0.17113,1.00000,0.00000,0.10000
-10901.70810,1.00000,0.17113,1.00000,0.00000,0.50000
-10897.28978,1.00000,0.17113,2.00000,0.00000,0.10000
-10895.96984,1.00000,0.17113,2.00000,0.00000,0.50000
-10244.03933,1.00000,0.34807,1.00000,0.00000,0.10000
-10304.69367,1.00000,0.34807,1.00000,0.00000,0.50000
-10338.07999,1.00000,0.34807,2.00000,0.00000,0.10000
-10317.50326,1.00000,0.34807,2.00000,0.00000,0.50000
-8314.09438,1.00000,0.70795,1.00000,0.00000,0.10000
-8611.50001,1.00000,0.70795,1.00000,0.00000,0.50000
-8516.56244,1.00000,0.70795,2.00000,0.00000,0.10000
-8685.33397,1.00000,0.70795,2.00000,0.00000,0.50000
-10386.65842,2.00000,0.01000,1.00000,0.00000,0.10000
-10394.47285,2.00000,0.01000,1.00000,0.00000,0.50000
-10351.02768,2.00000,0.01000,2.00000,0.00000,0.10000
-10328.48749,2.00000,0.01000,2.00000,0.00000,0.50000
-10392.64770,2.00000,0.02034,1.00000,0.00000,0.10000
-10413.15480,2.00000,0.02034,1.00000,0.00000,0.50000
-10321.52308,2.00000,0.02034,2.00000,0.00000,0.10000
-10345.35423,2.00000,0.02034,2.00000,0.00000,0.50000
-10390.48118,2.00000,0.04137,1.00000,0.00000,0.10000
-10417.52321,2.00000,0.04137,1.00000,0.00000,0.50000
-10302.32649,2.00000,0.04137,2.00000,0.00000,0.10000
-10297.28792,2.00000,0.04137,2.00000,0.00000,0.50000
-10381.78176,2.00000,0.08414,1.00000,0.00000,0.10000
-10397.51188,2.00000,0.08414,1.00000,0.00000,0.50000
-10352.78205,2.00000,0.08414,2.00000,0.00000,0.10000
-10376.08549,2.00000,0.08414,2.00000,0.00000,0.50000
-10321.63204,2.00000,0.17113,1.00000,0.00000,0.10000
-10318.49298,2.00000,0.17113,1.00000,0.00000,0.50000
-10267.07179,2.00000,0.17113,2.00000,0.00000,0.10000
-10297.53000,2.00000,0.17113,2.00000,0.00000,0.50000
-9125.30882,2.00000,0.34807,1.00000,0.00000,0.10000
-9167.33425,2.00000,0.34807,1.00000,0.00000,0.50000
-9310.76724,2.00000,0.34807,2.00000,0.00000,0.10000
-9111.46733,2.00000,0.34807,2.00000,0.00000,0.50000
-5508.85126,2.00000,0.70795,1.00000,0.00000,0.10000
-5367.93665,2.00000,0.70795,1.00000,0.00000,0.50000
-6256.50138,2.00000,0.70795,2.00000,0.00000,0.10000
-5538.31263,2.00000,0.70795,2.00000,0.00000,0.50000
