112101,1,1,1,109,51,1,-1,762,0,13
112101,1,1,1,110,23,-1,1,435,0,13
112101,1,1,1,111,27,-1,-1,259,1,13
112101,1,1,1,112,30,-1,1,467,0,13
112101,1,1,1,113,22,-1,1,419,0,13
112101,1,1,1,114,31,-1,1,571,0,13
112101,1,1,1,115,33,1,1,275,1,13
112101,1,1,1,116,35,1,1,738,1,13
112101,1,1,1,117,47,1,-1,299,0,13
112101,1,1,1,118,32,-1,-1,291,1,13
112101,1,1,1,119,27,1,-1,299,0,13
112101,1,1,1,120,20,-1,1,691,0,13
112101,1,1,1,121,11,-1,1,347,0,13
112101,1,1,1,122,15,-1,-1,274,1,13
112101,1,1,1,123,21,-1,-1,226,1,13
112101,1,1,1,124,23,-1,-1,260,1,13
112101,1,1,1,125,24,1,-1,411,0,13
112101,1,1,1,126,37,-1,1,259,0,13
112101,1,1,1,127,18,-1,-1,331,1,13
112101,1,1,1,128,39,-1,1,522,0,13
112101,1,1,1,129,39,-1,1,498,0,13
112101,1,1,1,130,34,-1,1,442,0,13
112101,1,1,1,131,42,1,1,300,1,13
112101,1,1,1,132,27,1,-1,289,0,13
112101,1,1,1,133,33,-1,1,324,0,13
112101,1,1,1,134,9,-1,1,827,0,13
112101,1,1,1,135,44,-1,1,274,0,13
112101,1,1,1,136,29,1,1,235,1,13
112101,1,1,1,137,29,1,1,379,1,13
112101,1,1,1,138,38,1,1,236,1,13
112101,1,1,1,139,21,-1,-1,306,1,13
112101,1,1,1,140,31,1,-1,380,0,13
112101,1,1,1,141,54,1,-1,298,0,13
112101,1,1,1,142,24,-1,-1,419,1,13
112101,1,1,1,143,34,-1,1,242,0,13
112101,1,1,1,144,16,-1,-1,277,1,13
112101,1,1,1,145,25,-1,1,34,0,13
112101,1,1,1,146,38,-1,-1,211,1,13
112101,1,1,1,147,30,1,-1,195,0,13
112101,1,1,1,148,43,1,-1,235,0,13
112101,1,1,1,149,36,-1,1,67,0,13
112101,1,1,1,150,26,1,-1,283,0,13
112101,1,1,1,151,7,-1,1,51,0,13
112101,1,1,1,152,18,1,1,603,1,13
112101,1,1,1,153,26,-1,1,690,0,13
112101,1,1,1,154,33,1,-1,538,0,13
112101,1,1,1,155,46,-1,1,498,0,13
112101,1,1,1,156,41,1,1,378,1,13
112101,1,1,1,157,36,1,1,578,1,13
112101,1,1,1,158,48,1,-1,636,0,13
112101,1,1,1,159,30,-1,1,731,0,13
112101,1,1,1,160,37,1,1,467,1,13
112101,2,1,1,1,23,-1,-1,829,1,13
112101,2,1,1,2,45,1,-1,734,0,13
112101,2,1,1,3,52,1,1,713,1,13
112101,2,1,1,4,21,-1,-1,746,1,13
112101,2,1,1,5,26,-1,1,796,0,13
112101,2,1,1,6,33,1,1,561,1,13
112101,2,1,1,7,42,1,-1,756,0,13
112101,2,1,1,8,32,-1,1,523,0,13
112101,2,1,1,9,34,1,1,483,1,13
112101,2,1,1,10,24,-1,-1,594,1,13
112101,2,1,1,11,41,1,1,331,1,13
112101,2,1,1,12,46,-1,1,379,0,13
112101,2,1,1,13,47,1,1,498,1,13
112101,2,1,1,14,24,-1,-1,532,1,13
112101,2,1,1,15,32,1,-1,554,0,13
112101,2,1,1,16,39,-1,1,595,0,13
112101,2,1,1,17,49,1,1,315,1,13
112101,2,1,1,18,23,-1,-1,451,1,13
112101,2,1,1,19,46,1,1,282,1,13
112101,2,1,1,20,40,1,1,308,1,13
112101,2,1,1,21,37,1,-1,283,0,13
112101,2,1,1,22,36,-1,1,392,0,13
112101,2,1,1,23,43,1,-1,300,0,13
112101,2,1,1,24,37,1,1,251,1,13
112101,2,1,1,25,30,1,-1,794,0,13
112101,2,1,1,26,23,1,1,619,1,13
112101,2,1,1,27,26,-1,1,500,0,13
112101,2,1,1,28,26,1,-1,291,0,13
112101,2,1,1,29,27,1,1,539,1,13
112101,2,1,1,30,50,1,-1,387,0,13
112101,2,1,1,31,6,-1,-1,667,1,13
112101,2,1,1,32,35,1,1,586,1,13
112101,2,1,1,33,34,1,1,682,1,13
112101,2,1,1,34,23,1,1,420,1,13
112101,2,1,1,35,15,-1,-1,354,1,13
112101,2,1,1,36,41,-1,1,468,0,13
112101,2,1,1,37,28,-1,1,450,0,13
112101,2,1,1,38,37,1,1,315,1,13
112101,2,1,1,39,18,1,-1,498,0,13
112101,2,1,1,40,14,-1,1,788,0,13
112101,2,1,1,41,40,-1,1,475,0,13
112101,2,1,1,42,28,-1,-1,483,1,13
112101,2,1,1,43,19,1,-1,474,0,13
112101,2,1,1,44,37,-1,1,363,0,13
112101,2,1,1,45,19,-1,-1,635,1,13
112101,2,1,1,46,47,-1,-1,559,1,13
112101,2,1,1,47,26,-1,-1,595,1,13
112101,2,1,1,48,23,-1,1,451,0,13
112101,2,1,1,49,32,1,1,475,1,13
112101,2,1,1,50,38,1,-1,499,0,13
112101,2,1,1,51,31,-1,1,395,0,13
112101,2,1,1,52,21,-1,-1,315,1,13
112101,2,1,1,53,7,-1,-1,626,1,13
112101,2,1,1,54,27,1,-1,716,0,13
112101,2,1,1,55,31,1,1,443,1,13
112101,2,1,1,56,29,-1,1,219,0,13
112101,2,1,1,57,32,-1,-1,315,1,13
112101,2,1,1,58,17,-1,-1,291,1,13
112101,2,1,1,59,25,1,1,378,1,13
112101,2,1,1,60,27,-1,1,555,0,13
112101,2,1,1,61,34,1,-1,508,0,13
112101,2,1,1,62,13,-1,-1,468,1,13
112101,2,1,1,63,53,1,1,571,1,13
112101,2,1,1,64,32,-1,-1,339,1,13
112101,2,1,1,65,32,1,-1,475,0,13
112101,2,1,1,66,40,1,1,522,1,13
112101,2,1,1,67,39,-1,1,571,0,13
112101,2,1,1,68,33,1,-1,420,0,13
112101,2,1,1,69,54,1,-1,355,0,13
112101,2,1,1,70,11,-1,-1,419,1,13
112101,2,1,1,71,43,1,1,379,1,13
112101,2,1,1,72,29,-1,1,732,0,13
112101,2,1,1,73,16,-1,1,347,0,13
112101,2,1,1,74,38,1,-1,523,0,13
112101,2,1,1,75,27,-1,1,308,0,13
112101,2,1,1,76,47,1,-1,579,0,13
112101,2,1,1,77,25,-1,-1,538,1,13
112101,2,1,1,78,10,-1,-1,514,1,13
112101,2,1,1,79,34,-1,1,531,0,13
112101,2,1,1,80,39,1,-1,658,0,13
112101,2,1,1,81,24,1,-1,331,0,13
112101,2,1,1,82,9,-1,-1,388,1,13
112101,2,1,1,83,36,-1,-1,594,1,13
112101,2,1,1,84,22,-1,-1,491,1,13
112101,2,1,1,85,45,-1,1,290,0,13
112101,2,1,1,86,19,-1,-1,369,1,13
112101,2,1,1,87,35,-1,-1,890,1,13
112101,2,1,1,88,40,1,-1,579,0,13
112101,2,1,1,89,38,-1,1,419,0,13
112101,2,1,1,90,33,-1,1,531,0,13
112101,2,1,1,91,24,-1,1,427,0,13
112101,2,1,1,92,35,1,-1,282,0,13
112101,2,1,1,93,31,1,1,355,1,13
112101,2,1,1,94,35,1,1,481,1,13
112101,2,1,1,95,27,-1,1,324,0,13
112101,2,1,1,96,28,1,1,339,1,13
112101,2,1,1,97,42,-1,-1,300,1,13
112101,2,1,1,98,20,-1,-1,307,1,13
112101,2,1,1,99,18,-1,1,507,0,13
112101,2,1,1,100,18,-1,-1,649,1,13
112101,2,1,1,101,22,1,-1,475,0,13
112101,2,1,1,102,25,-1,1,428,0,13
112101,2,1,1,103,38,-1,-1,370,1,13
112101,2,1,1,104,39,1,1,330,1,13
112101,2,1,1,105,30,-1,-1,339,1,13
112101,2,1,1,106,16,1,-1,668,0,13
112101,2,1,1,107,20,1,1,434,1,13
112101,2,1,1,108,29,1,1,451,1,13
112101,2,1,1,109,35,-1,-1,436,1,13
112101,2,1,1,110,14,-1,1,355,0,13
112101,2,1,1,111,37,-1,1,251,0,13
112101,2,1,1,112,29,-1,-1,236,1,13
112101,2,1,1,113,33,-1,-1,307,1,13
112101,2,1,1,114,45,1,-1,475,0,13
112101,2,1,1,115,15,1,-1,274,0,13
112101,2,1,1,116,14,1,1,274,1,13
112101,2,1,1,117,28,-1,-1,379,1,13
112101,2,1,1,118,41,1,-1,259,0,13
112101,2,1,1,119,43,-1,-1,307,1,13
112101,2,1,1,120,22,1,1,299,1,13
112101,2,1,1,121,17,1,1,355,1,13
112101,2,1,1,122,15,-1,1,282,0,13
112101,2,1,1,123,31,-1,-1,379,1,13
112101,2,1,1,124,46,1,-1,244,0,13
112101,2,1,1,125,31,1,1,267,1,13
112101,2,1,1,126,55,1,1,292,1,13
112101,2,1,1,127,48,1,1,323,1,13
112101,2,1,1,128,21,1,1,451,1,13
112101,2,1,1,129,20,-1,-1,339,1,13
112101,2,1,1,130,21,-1,1,290,0,13
112101,2,1,1,131,29,1,-1,259,0,13
112101,2,1,1,132,17,-1,-1,459,1,13
112101,2,1,1,133,33,1,1,242,1,13
112101,2,1,1,134,25,-1,1,258,0,13
112101,2,1,1,135,51,1,-1,258,0,13
112101,2,1,1,136,34,-1,1,227,0,13
112101,2,1,1,137,36,1,-1,242,0,13
112101,2,1,1,138,22,-1,1,275,0,13
112101,2,1,1,139,31,-1,-1,210,1,13
112101,2,1,1,140,22,-1,1,114,0,13
112101,2,1,1,141,16,-1,1,267,0,13
112101,2,1,1,142,44,1,1,283,1,13
112101,2,1,1,143,12,-1,1,530,0,13
112101,2,1,1,144,25,1,-1,308,0,13
112101,2,1,1,145,29,1,-1,282,0,13
112101,2,1,1,146,42,1,1,251,1,13
112101,2,1,1,147,30,1,1,346,1,13
112101,2,1,1,148,28,1,-1,194,0,13
112101,2,1,1,149,26,1,1,266,1,13
112101,2,1,1,150,39,1,1,443,1,13
112101,2,1,1,151,24,1,1,332,1,13
112101,2,1,1,152,30,-1,-1,460,1,13
112101,2,1,1,153,30,-1,1,555,0,13
112101,2,1,1,154,8,-1,-1,282,1,13
112101,2,1,1,155,44,-1,-1,187,1,13
112101,2,1,1,156,36,1,-1,259,0,13
112101,2,1,1,157,44,1,1,298,1,13
112101,2,1,1,158,30,1,-1,218,0,13
112101,2,1,1,159,38,1,1,459,1,13
112101,2,1,1,160,36,1,1,235,1,13
112101,3,1,1,1,36,1,1,369,1,13
112101,3,1,1,2,22,1,1,536,1,13
112101,3,1,1,3,47,1,-1,387,0,13
112101,3,1,1,4,18,1,1,618,1,13
112101,3,1,1,5,32,-1,1,547,0,13
112101,3,1,1,6,28,-1,-1,300,1,13
112101,3,1,1,7,20,1,1,516,1,13
112101,3,1,1,8,26,-1,-1,562,1,13
112101,3,1,1,9,26,-1,-1,499,1,13
112101,3,1,1,10,9,-1,-1,468,1,13
112101,3,1,1,11,53,1,1,411,1,13
112101,3,1,1,12,27,1,-1,435,0,13
112101,3,1,1,13,25,1,1,283,1,13
112101,3,1,1,14,23,-1,1,500,0,13
112101,3,1,1,15,32,1,-1,331,0,13
112101,3,1,1,16,16,-1,1,234,0,13
112101,3,1,1,17,22,-1,1,267,0,13
112101,3,1,1,18,8,-1,-1,243,1,13
112101,3,1,1,19,47,1,1,290,1,13
112101,3,1,1,20,41,1,1,492,1,13
112101,3,1,1,21,14,-1,1,316,0,13
112101,3,1,1,22,46,1,-1,323,0,13
112101,3,1,1,23,54,1,1,283,1,13
112101,3,1,1,24,30,-1,1,266,0,13
112101,3,1,1,25,45,-1,-1,323,1,13
112101,3,1,1,26,17,-1,-1,339,1,13
112101,3,1,1,27,15,-1,1,273,0,13
112101,3,1,1,28,42,-1,1,275,0,13
112101,3,1,1,29,31,-1,-1,339,1,13
112101,3,1,1,30,26,1,1,234,1,13
112101,3,1,1,31,20,-1,1,244,0,13
112101,3,1,1,32,38,-1,-1,346,1,13
112101,3,1,1,33,17,-1,1,321,0,13
112101,3,1,1,34,30,1,1,325,1,13
112101,3,1,1,35,21,-1,-1,86,1,13
112101,3,1,1,36,26,-1,1,204,0,13
112101,3,1,1,37,6,-1,-1,226,1,13
112101,3,1,1,38,25,1,-1,275,0,13
112101,3,1,1,39,24,-1,1,212,0,13
112101,3,1,1,40,34,1,1,459,1,13
112101,3,1,1,41,32,-1,1,323,0,13
112101,3,1,1,42,29,1,-1,259,0,13
112101,3,1,1,43,18,-1,1,443,0,13
112101,3,1,1,44,42,1,-1,266,0,13
112101,3,1,1,45,29,1,1,353,1,13
112101,3,1,1,46,29,-1,1,252,0,13
112101,3,1,1,47,26,1,1,300,1,13
112101,3,1,1,48,24,-1,1,307,0,13
112101,3,1,1,49,37,-1,-1,316,1,13
112101,3,1,1,50,49,1,1,380,1,13
112101,3,1,1,51,21,1,1,364,1,13
112101,3,1,1,52,33,1,1,299,1,13
112101,3,1,1,53,31,1,-1,250,0,13
112101,3,1,1,54,23,-1,-1,435,1,13
112101,3,1,1,55,18,-1,1,611,0,13
112101,3,1,1,56,55,1,-1,627,0,13
112101,3,1,1,57,27,-1,1,435,0,13
112101,3,1,1,58,28,-1,-1,315,1,13
112101,3,1,1,59,44,-1,1,257,0,13
112101,3,1,1,60,25,-1,-1,404,1,13
112101,3,1,1,61,46,-1,1,371,0,13
112101,3,1,1,62,21,-1,1,580,0,13
112101,3,1,1,63,34,1,-1,275,0,13
112101,3,1,1,64,36,1,1,323,1,13
112101,3,1,1,65,32,-1,1,498,0,13
112101,3,1,1,66,39,1,-1,250,0,13
112101,3,1,1,67,46,1,1,260,1,13
112101,3,1,1,68,22,-1,1,274,0,13
112101,3,1,1,69,38,-1,1,363,0,13
112101,3,1,1,70,32,1,1,237,1,13
112101,3,1,1,71,11,-1,-1,156,1,13
112101,3,1,1,72,30,1,-1,280,0,13
112101,3,1,1,73,31,1,1,228,1,13
112101,3,1,1,74,35,-1,1,307,0,13
112101,3,1,1,75,17,1,-1,699,0,13
112101,3,1,1,76,43,-1,1,396,0,13
112101,3,1,1,77,23,1,1,275,1,13
112101,3,1,1,78,30,-1,1,236,0,13
112101,3,1,1,79,27,-1,-1,284,1,13
112101,3,1,1,80,43,1,-1,250,0,13
112101,3,1,1,81,7,-1,1,228,0,13
112101,3,1,1,82,16,1,-1,315,0,13
112101,3,1,1,83,40,-1,1,289,0,13
112101,3,1,1,84,22,-1,1,1492,0,13
112101,3,1,1,85,36,1,-1,243,0,13
112101,3,1,1,86,34,1,1,1283,1,13
112101,3,1,1,87,22,1,1,299,1,13
112101,3,1,1,88,28,1,1,283,1,13
112101,3,1,1,89,47,-1,1,267,0,13
112101,3,1,1,90,12,-1,-1,387,1,13
112101,3,1,1,91,39,1,1,307,1,13
112101,3,1,1,92,34,-1,-1,188,1,13
112101,3,1,1,93,13,-1,1,252,0,13
112101,3,1,1,94,19,-1,1,297,0,13
112101,3,1,1,95,33,1,-1,244,0,13
112101,3,1,1,96,36,-1,1,235,0,13
112101,3,1,1,97,34,-1,-1,244,1,13
112101,3,1,1,98,14,1,-1,307,0,13
112101,3,1,1,99,38,1,1,443,1,13
112101,3,1,1,100,32,1,1,402,1,13
112101,3,1,1,101,38,1,-1,291,0,13
112101,3,1,1,102,14,-1,1,426,0,13
112101,3,1,1,103,37,-1,1,356,0,13
112101,3,1,1,104,33,-1,1,284,0,13
112101,3,1,1,105,31,-1,1,243,0,13
112101,3,1,1,106,23,1,-1,260,0,13
112101,3,1,1,107,21,-1,1,484,0,13
112101,3,1,1,108,37,1,1,258,1,13
112101,3,1,1,109,28,-1,1,402,0,13
112101,3,1,1,110,43,1,1,337,1,13
112101,3,1,1,111,50,1,-1,333,0,13
112101,3,1,1,112,30,-1,1,251,0,13
112101,3,1,1,113,45,1,1,338,1,13
112101,3,1,1,114,37,1,-1,484,0,13
112101,3,1,1,115,33,-1,1,474,0,13
112101,3,1,1,116,40,1,-1,323,0,13
112101,3,1,1,117,29,-1,-1,219,1,13
112101,3,1,1,118,19,1,-1,234,0,13
112101,3,1,1,119,39,-1,-1,284,1,13
112101,3,1,1,120,42,1,1,261,1,13
112101,3,1,1,121,31,1,-1,282,0,13
112101,3,1,1,122,35,1,-1,236,0,13
112101,3,1,1,123,24,1,-1,235,0,13
112101,3,1,1,124,15,-1,1,226,0,13
112101,3,1,1,125,33,1,1,540,1,13
112101,3,1,1,126,38,1,1,474,1,13
112101,3,1,1,127,44,1,-1,373,0,13
112101,3,1,1,128,30,1,1,282,1,13
112101,3,1,1,129,25,-1,1,282,0,13
112101,3,1,1,130,40,1,-1,220,0,13
112101,3,1,1,131,36,-1,1,251,0,13
112101,3,1,1,132,28,1,-1,243,0,13
112101,3,1,1,133,45,1,1,44,1,13
112101,3,1,1,134,39,-1,1,308,0,13
112101,3,1,1,135,48,1,-1,275,0,13
112101,3,1,1,136,37,1,1,322,1,13
112101,3,1,1,137,15,1,-1,387,0,13
112101,3,1,1,138,24,-1,1,297,0,13
112101,3,1,1,139,31,-1,1,573,0,13
112101,3,1,1,140,35,1,-1,275,0,13
112101,3,1,1,141,16,-1,1,420,0,13
112101,3,1,1,142,44,1,1,435,1,13
112101,3,1,1,143,39,1,-1,299,0,13
112101,3,1,1,144,35,1,1,355,1,13
112101,3,1,1,145,19,-1,1,281,0,13
112101,3,1,1,146,52,1,1,332,1,13
112101,3,1,1,147,41,-1,1,362,0,13
112101,3,1,1,148,25,-1,-1,355,1,13
112101,3,1,1,149,41,1,-1,322,0,13
112101,3,1,1,150,27,-1,1,442,0,13
112101,3,1,1,151,29,-1,1,348,0,13
112101,3,1,1,152,29,1,-1,299,0,13
112101,3,1,1,153,51,1,-1,218,0,13
112101,3,1,1,154,40,1,1,253,1,13
112101,3,1,1,155,10,-1,1,355,0,13
112101,3,1,1,156,23,-1,-1,194,1,13
112101,3,1,1,157,35,-1,1,276,0,13
112101,3,1,1,158,24,1,1,283,1,13
112101,3,1,1,159,20,-1,1,354,0,13
112101,3,1,1,160,27,1,-1,243,0,13
112101,4,1,1,1,41,1,-1,272,0,13
112101,4,1,1,2,39,1,1,411,1,13
112101,4,1,1,3,43,1,1,227,1,13
112101,4,1,1,4,22,1,1,220,1,13
112101,4,1,1,5,48,1,1,234,1,13
112101,4,1,1,6,7,-1,1,195,0,13
112101,4,1,1,7,19,1,-1,211,0,13
112101,4,1,1,8,30,-1,1,187,0,13
112101,4,1,1,9,28,1,1,219,1,13
112101,4,1,1,10,32,-1,-1,372,1,13
112101,4,1,1,11,41,1,1,195,1,13
112101,4,1,1,12,38,1,1,162,1,13
112101,4,1,1,13,28,1,1,388,1,13
112101,4,1,1,14,32,-1,-1,219,1,13
112101,4,1,1,15,55,1,1,210,1,13
112101,4,1,1,16,23,-1,1,229,0,13
112101,4,1,1,17,49,1,1,363,1,13
112101,4,1,1,18,45,1,-1,228,0,13
112101,4,1,1,19,36,-1,1,2,0,13
112101,4,1,1,20,37,-1,-1,204,1,13
112101,4,1,1,21,27,1,-1,275,0,13
112101,4,1,1,22,33,-1,1,259,0,13
112101,4,1,1,23,17,-1,-1,355,1,13
112101,4,1,1,24,21,-1,1,243,0,13
112101,4,1,1,25,12,-1,1,180,0,13
112101,4,1,1,26,25,-1,1,298,0,13
112101,4,1,1,27,14,-1,-1,499,1,13
112101,4,1,1,28,29,1,-1,314,0,13
112101,4,1,1,29,6,-1,1,517,0,13
112101,4,1,1,30,30,-1,-1,346,1,13
112101,4,1,1,31,47,1,-1,412,0,13
112101,4,1,1,32,27,-1,1,235,0,13
112101,4,1,1,33,29,1,-1,379,0,13
112101,4,1,1,34,39,1,1,722,1,13
112101,4,1,1,35,44,1,1,284,1,13
112101,4,1,1,36,26,1,1,268,1,13
112101,4,1,1,37,23,1,1,298,1,13
112101,4,1,1,38,37,1,1,268,1,13
112101,4,1,1,39,42,1,-1,243,0,13
112101,4,1,1,40,14,-1,-1,337,1,13
112101,4,1,1,41,16,1,1,284,1,13
112101,4,1,1,42,30,1,1,276,1,13
112101,4,1,1,43,46,1,-1,251,0,13
112101,4,1,1,44,52,1,1,443,1,13
112101,4,1,1,45,24,-1,1,244,0,13
112101,4,1,1,46,37,1,-1,306,0,13
112101,4,1,1,47,22,-1,1,324,0,13
112101,4,1,1,48,45,1,-1,267,0,13
112101,4,1,1,49,24,-1,1,468,0,13
112101,4,1,1,50,43,1,1,619,1,13
112101,4,1,1,51,47,1,1,395,1,13
112101,4,1,1,52,23,-1,1,235,0,13
112101,4,1,1,53,26,-1,-1,426,1,13
112101,4,1,1,54,43,-1,-1,291,1,13
112101,4,1,1,55,28,-1,-1,243,1,13
112101,4,1,1,56,40,-1,1,307,0,13
112101,4,1,1,57,27,-1,-1,243,1,13
112101,4,1,1,58,22,-1,1,236,0,13
112101,4,1,1,59,40,1,1,251,1,13
112101,4,1,1,60,30,1,-1,244,0,13
112101,4,1,1,61,47,-1,1,642,0,13
112101,4,1,1,62,15,1,1,300,1,13
112101,4,1,1,63,24,1,-1,234,0,13
112101,4,1,1,64,17,-1,1,250,0,13
112101,4,1,1,65,34,1,1,237,1,13
112101,4,1,1,66,36,-1,-1,251,1,13
112101,4,1,1,67,34,1,1,170,1,13
112101,4,1,1,68,31,1,-1,218,0,13
112101,4,1,1,69,29,-1,1,411,0,13
112101,4,1,1,70,25,-1,1,226,0,13
112101,4,1,1,71,15,-1,1,194,0,13
112101,4,1,1,72,42,-1,-1,300,1,13
112101,4,1,1,73,31,1,-1,251,0,13
112101,4,1,1,74,13,-1,1,218,0,13
112101,4,1,1,75,38,1,-1,372,0,13
112101,4,1,1,76,19,-1,1,227,0,13
112101,4,1,1,77,41,-1,1,282,0,13
112101,4,1,1,78,37,-1,1,364,0,13
112101,4,1,1,79,35,1,1,316,1,13
112101,4,1,1,80,23,1,-1,202,0,13
112101,4,1,1,81,24,1,-1,252,0,13
112101,4,1,1,82,21,-1,-1,411,1,13
112101,4,1,1,83,35,-1,-1,236,1,13
112101,4,1,1,84,25,1,1,250,1,13
112101,4,1,1,85,19,-1,1,260,0,13
112101,4,1,1,86,26,-1,-1,242,1,13
112101,4,1,1,87,16,-1,-1,189,1,13
112101,4,1,1,88,39,-1,1,163,0,13
112101,4,1,1,89,27,-1,-1,171,1,13
112101,4,1,1,90,39,-1,-1,146,1,13
112101,4,1,1,91,34,-1,-1,365,1,13
112101,4,1,1,92,53,1,1,506,1,13
112101,4,1,1,93,21,-1,-1,292,1,13
112101,4,1,1,94,24,-1,1,323,0,13
112101,4,1,1,95,29,-1,-1,202,1,13
112101,4,1,1,96,28,-1,-1,412,1,13
112101,4,1,1,97,33,1,-1,196,0,13
112101,4,1,1,98,44,-1,1,346,0,13
112101,4,1,1,99,46,-1,-1,212,1,13
112101,4,1,1,100,27,1,-1,267,0,13
112101,4,1,1,101,29,-1,1,290,0,13
112101,4,1,1,102,32,1,1,291,1,13
112101,4,1,1,103,38,1,-1,202,0,13
112101,4,1,1,104,18,-1,1,291,0,13
